ID,age,gender,pastvote_EURef,Vote2015R,social_grade,govregion,W8,starttime,endtime,disposition,Q1,Q2
1588,22,2,1,5,1,2,.686403350730332,7/19/2016,7/19/2016,1,1,1
1592,22,2,1,2,1,2,.821562106570242,7/19/2016,7/19/2016,1,1,1
1600,40,1,2,1,2,2,1.53539916595517,7/19/2016,7/19/2016,1,2,4
1612,29,1,1,2,1,2,.637510329469718,7/19/2016,7/19/2016,1,1,1
1614,60,1,2,4,2,2,1.22546446067042,7/19/2016,7/19/2016,1,2,1
1620,18,2,1,7,2,2,.726798145498358,7/19/2016,7/19/2016,1,2,1
3,35,1,1,1,1,1,.967418634904029,7/19/2016,7/19/2016,1,2,1
4,48,2,1,2,2,1,1.19332596532523,7/19/2016,7/19/2016,1,1,1
15,55,2,2,1,1,1,1.46727097305075,7/19/2016,7/19/2016,1,5,1
16,72,2,1,3,1,1,1.14031387972925,7/19/2016,7/19/2016,1,3,1
42,51,2,1,7,1,1,.527881273729724,7/19/2016,7/19/2016,1,1,1
56,57,1,2,1,1,1,1.22959591722263,7/19/2016,7/19/2016,1,4,2
64,31,1,1,1,1,1,.885145635401309,7/19/2016,7/19/2016,1,2,1
66,29,2,1,2,1,1,.949266016639585,7/19/2016,7/19/2016,1,3,1
70,65,1,2,4,1,1,1.37191682121134,7/19/2016,7/19/2016,1,4,1
122,70,2,2,4,1,1,1.63901146190293,7/19/2016,7/19/2016,1,5,1
124,47,2,2,2,1,1,1.24421983013232,7/19/2016,7/19/2016,1,3,2
153,53,1,1,2,2,1,.877225031237518,7/19/2016,7/19/2016,1,2,1
166,47,2,2,2,2,1,1.05065108079911,7/19/2016,7/19/2016,1,1,1
167,58,2,3,7,2,1,1.77434484957846,7/19/2016,7/19/2016,1,3,3
175,70,1,2,2,2,1,1.51617441428663,7/19/2016,7/19/2016,1,3,1
180,70,2,2,2,2,1,1.3794197007256,7/19/2016,7/19/2016,1,4,1
191,43,1,1,2,2,1,1.18224429434716,7/19/2016,7/19/2016,1,1,1
241,68,1,1,2,1,1,.959055807100623,7/19/2016,7/19/2016,1,1,1
243,52,1,1,2,1,1,1.03884229436476,7/19/2016,7/19/2016,1,3,1
259,69,2,1,1,1,1,1.07839223317976,7/19/2016,7/19/2016,1,2,1
273,36,1,3,7,1,1,1.20712106325741,7/19/2016,7/19/2016,1,3,5
281,69,2,2,2,2,1,1.3794197007256,7/19/2016,7/19/2016,1,2,1
282,74,2,1,5,2,1,.995049244490837,7/19/2016,7/19/2016,1,3,1
297,31,1,2,1,1,1,1.63638414590916,7/19/2016,7/19/2016,1,4,1
300,33,2,1,3,1,1,1.56322171346896,7/19/2016,7/19/2016,1,1,1
321,72,2,1,1,1,1,1.07839223317976,7/19/2016,7/19/2016,1,4,1
329,55,1,1,1,2,1,.85643178400985,7/19/2016,7/19/2016,1,2,1
332,70,2,2,4,1,1,2.71199143992216,7/19/2016,7/19/2016,1,3,1
334,39,1,1,2,1,1,1.02786430960928,7/19/2016,7/19/2016,1,2,1
336,67,2,1,6,2,1,.995049244490837,7/19/2016,7/19/2016,1,2,2
340,46,2,1,2,1,1,.82825403132981,7/19/2016,7/19/2016,1,3,1
344,72,1,2,1,1,1,1.13515892758359,7/19/2016,7/19/2016,1,2,1
356,36,2,1,5,1,1,1.0286547692853,7/19/2016,7/19/2016,1,2,1
371,76,1,1,1,1,1,.87020072969374,7/19/2016,7/19/2016,1,2,1
393,41,2,3,7,1,1,1.6094775520066,7/19/2016,7/19/2016,1,2,1
397,65,1,2,2,2,1,1.11311264416836,7/19/2016,7/19/2016,1,5,1
399,53,2,2,4,1,1,1.43758315927049,7/19/2016,7/19/2016,1,4,1
408,73,1,1,1,1,1,.902656557901843,7/19/2016,7/19/2016,1,3,1
416,35,2,3,7,1,1,1.6094775520066,7/19/2016,7/19/2016,1,3,1
417,43,1,1,7,1,1,1.16362673788727,7/19/2016,7/19/2016,1,1,1
421,39,2,4,7,1,1,1.84463013383844,7/19/2016,7/19/2016,1,3,2
441,40,1,1,2,1,1,.940450777574374,7/19/2016,7/19/2016,1,2,1
447,73,1,2,1,1,1,1.24067029898887,7/19/2016,7/19/2016,1,5,1
452,46,1,1,2,1,1,1.38252334509874,7/19/2016,7/19/2016,1,1,1
519,44,1,1,1,2,1,1.28287856080067,7/19/2016,7/19/2016,1,3,4
520,55,1,2,5,1,1,1.29528621623111,7/19/2016,7/19/2016,1,3,3
523,38,2,3,7,2,1,1.76593009110284,7/19/2016,7/19/2016,1,3,1
547,31,2,2,7,1,1,.725364653156623,7/19/2016,7/19/2016,1,3,3
550,42,1,1,3,1,1,1.44975766299202,7/19/2016,7/19/2016,1,3,1
566,73,1,1,2,1,1,.959055807100623,7/19/2016,7/19/2016,1,4,2
568,60,1,2,1,1,1,2.10392263798923,7/19/2016,7/19/2016,1,3,1
574,61,2,2,1,1,1,1.23385738013738,7/19/2016,7/19/2016,1,3,3
576,33,2,3,7,2,1,1.01775331240017,7/19/2016,7/19/2016,1,3,3
582,69,2,1,1,1,1,1.07839223317976,7/19/2016,7/19/2016,1,1,1
591,71,2,2,1,1,1,1.35615983755355,7/19/2016,7/19/2016,1,5,1
604,30,2,1,1,1,1,.881707981240467,7/19/2016,7/19/2016,1,1,1
605,36,2,1,7,1,1,.788473911317541,7/19/2016,7/19/2016,1,2,1
607,25,2,1,3,2,1,1.29803119119778,7/19/2016,7/19/2016,1,1,1
617,49,2,1,1,1,1,1.47833520621808,7/19/2016,7/19/2016,1,2,1
640,67,1,1,2,1,1,.924572093173375,7/19/2016,7/19/2016,1,1,1
646,31,1,1,2,2,1,1.21097998411653,7/19/2016,7/19/2016,1,1,1
672,48,2,2,2,1,1,1.17809479455378,7/19/2016,7/19/2016,1,4,1
679,23,1,1,7,1,1,1.22910303211397,7/20/2016,7/20/2016,1,1,1
683,47,1,3,7,2,1,2.04107363111077,7/19/2016,7/19/2016,1,1,5
685,68,1,1,3,1,1,1.0432056184889,7/19/2016,7/19/2016,1,1,1
691,46,1,3,1,1,1,3.06487187934361,7/19/2016,7/19/2016,1,3,2
694,20,1,1,2,1,1,1.46031676662439,7/20/2016,7/20/2016,1,1,1
709,68,1,2,4,1,1,1.37191682121134,7/19/2016,7/19/2016,1,5,1
720,67,1,1,2,1,1,.924572093173375,7/19/2016,7/19/2016,1,1,1
722,42,1,1,2,2,1,.900327006945179,7/19/2016,7/19/2016,1,1,1
730,52,2,1,2,1,1,.837527025042981,7/19/2016,7/19/2016,1,1,1
752,45,2,2,1,1,1,1.22800586156155,7/19/2016,7/19/2016,1,5,1
760,34,2,2,7,1,1,.958161288809127,7/19/2016,7/19/2016,1,1,1
790,25,2,1,2,1,1,.949266016639585,7/19/2016,7/19/2016,1,2,1
794,45,1,1,7,1,1,.522842257446168,7/19/2016,7/19/2016,1,1,5
799,24,2,1,7,1,1,.581857151267288,7/19/2016,7/19/2016,1,1,1
800,35,2,1,5,1,1,.819266673009215,7/19/2016,7/19/2016,1,1,1
804,25,1,1,2,1,1,1.26494824536429,7/19/2016,7/19/2016,1,1,1
814,29,1,3,7,1,1,1.62363167464018,7/19/2016,7/19/2016,1,1,1
815,33,2,1,2,1,1,.949266016639585,7/19/2016,7/19/2016,1,2,1
819,42,2,1,2,2,1,.820560488612726,7/19/2016,7/19/2016,1,3,2
822,31,2,2,7,2,1,.91728190979781,7/19/2016,7/19/2016,1,5,1
835,59,2,2,7,2,1,.635527856342153,7/19/2016,7/19/2016,1,3,1
844,64,2,2,1,2,1,1.07591668463241,7/19/2016,7/19/2016,1,4,1
858,20,2,1,6,1,1,1.13413166341754,7/19/2016,7/19/2016,1,1,1
871,70,2,2,1,1,1,1.30739789113544,7/19/2016,7/19/2016,1,1,1
882,49,1,2,1,2,1,2.09863765867551,7/19/2016,7/19/2016,1,5,1
893,63,2,1,1,1,1,.893676436434668,7/19/2016,7/19/2016,1,3,1
898,21,1,1,2,2,1,1.67964890807178,7/20/2016,7/20/2016,1,1,1
899,61,2,1,1,1,1,.897699781000865,7/19/2016,7/19/2016,1,3,2
918,30,2,1,2,2,1,1.07750067291737,7/19/2016,7/19/2016,1,3,1
922,49,1,3,7,2,1,2.08228280916589,7/19/2016,7/20/2016,1,3,1
939,41,1,2,2,1,1,1.90023064354591,7/19/2016,7/19/2016,1,3,2
960,28,2,2,2,1,1,1.30473339209073,7/19/2016,7/19/2016,1,3,1
969,19,2,1,1,1,1,1.07661429995662,7/19/2016,7/19/2016,1,3,1
980,22,1,4,7,1,1,1.87439807595974,7/20/2016,7/20/2016,1,3,3
981,31,1,1,1,1,1,1.3012212163946,7/19/2016,7/19/2016,1,2,1
983,44,1,1,2,1,1,1.26494824536429,7/19/2016,7/19/2016,1,1,1
993,24,1,4,7,1,1,1.80700240767993,7/19/2016,7/19/2016,1,1,1
994,26,1,1,2,2,1,.900327006945179,7/19/2016,7/19/2016,1,1,1
1005,40,1,1,3,1,1,1.37593777848139,7/19/2016,7/20/2016,1,3,1
1012,24,2,1,2,1,1,1.10889270699857,7/19/2016,7/19/2016,1,1,1
1015,34,1,1,7,2,1,1.01924404644585,7/20/2016,7/20/2016,1,2,1
1022,41,1,1,5,1,1,.898907419789798,7/19/2016,7/19/2016,1,2,1
1024,18,2,1,7,1,1,.581857151267288,7/19/2016,7/19/2016,1,2,1
1029,18,2,1,7,2,1,.731454865702892,7/19/2016,7/19/2016,1,3,1
1036,22,1,1,2,1,1,1.50725983149113,7/19/2016,7/19/2016,1,3,4
1043,30,2,1,2,1,1,.949266016639585,7/19/2016,7/19/2016,1,1,1
1062,48,1,1,2,1,1,.906636024213384,7/19/2016,7/19/2016,1,1,1
1065,23,2,1,7,2,1,.557032563491816,7/19/2016,7/19/2016,1,3,1
1067,38,2,3,7,1,1,1.10017342792153,7/19/2016,7/19/2016,1,3,3
1084,56,1,1,3,2,1,1.1144625446249,7/19/2016,7/19/2016,1,1,1
1100,65,1,2,1,1,1,1.19606088277804,7/19/2016,7/19/2016,1,4,1
1156,30,2,3,7,2,1,2.31889164527685,7/19/2016,7/19/2016,1,2,1
1172,48,2,2,7,2,1,.91728190979781,7/19/2016,7/19/2016,1,3,1
1192,26,1,3,7,2,1,1.15561996419007,7/19/2016,7/19/2016,1,1,1
1193,42,1,1,2,2,1,.900327006945179,7/19/2016,7/19/2016,1,1,1
1206,54,2,2,2,2,1,1.64800094963378,7/19/2016,7/19/2016,1,4,1
1212,62,1,2,1,1,1,1.43612034878125,7/19/2016,7/19/2016,1,5,1
1225,68,2,2,4,2,1,1.56908401697526,7/19/2016,7/19/2016,1,3,1
1256,29,2,2,1,1,1,1.10881450720669,7/19/2016,7/19/2016,1,3,3
1259,31,2,1,7,2,1,.690640145780261,7/19/2016,7/19/2016,1,2,1
1269,50,2,2,7,1,1,1.10338612695352,7/19/2016,7/19/2016,1,5,1
1309,52,2,1,3,1,1,1.39870675704771,7/19/2016,7/19/2016,1,1,1
1310,27,2,1,1,1,1,.806724145199995,7/19/2016,7/19/2016,1,1,1
1315,24,1,2,1,1,1,1.82119512555236,7/19/2016,7/19/2016,1,4,1
1317,66,1,4,7,2,1,1.63241184032688,7/20/2016,7/20/2016,1,3,2
1323,28,2,1,2,1,1,1.0374989123252,7/19/2016,7/19/2016,1,1,1
1351,35,2,1,2,2,1,1.07750067291737,7/19/2016,7/19/2016,1,1,1
1371,56,1,2,4,2,1,1.37149627950656,7/19/2016,7/19/2016,1,5,1
1384,68,1,1,1,1,1,.87020072969374,7/19/2016,7/19/2016,1,1,1
1385,81,2,2,1,1,1,1.35615983755355,7/19/2016,7/19/2016,1,5,1
1392,39,2,2,2,1,1,1.28759699235034,7/19/2016,7/19/2016,1,4,2
1398,37,2,1,2,1,1,1.0374989123252,7/19/2016,7/19/2016,1,1,1
1399,36,2,3,7,1,1,1.10017342792153,7/19/2016,7/19/2016,1,3,1
1423,63,1,1,3,1,1,1.08936285396899,7/19/2016,7/19/2016,1,1,1
1430,30,1,2,7,2,1,.687968783958148,7/19/2016,7/19/2016,1,3,1
1443,24,2,1,2,1,1,1.10889270699857,7/19/2016,7/19/2016,1,1,1
1446,39,2,3,2,1,1,2.16284928166402,7/19/2016,7/19/2016,1,3,5
1464,22,1,1,2,1,1,1.33612581528281,7/19/2016,7/19/2016,1,1,1
1477,21,2,3,7,2,1,1.68875901409516,7/19/2016,7/19/2016,1,3,3
1478,40,1,1,1,1,1,1.19056036221332,7/19/2016,7/19/2016,1,3,1
1485,35,2,1,1,1,1,.976486654992029,7/19/2016,7/19/2016,1,3,1
1500,35,2,3,7,2,1,1.38303225322149,7/19/2016,7/19/2016,1,1,1
1505,19,1,1,2,1,1,1.46031676662439,7/20/2016,7/20/2016,1,2,1
1514,45,2,1,2,1,1,.949266016639585,7/19/2016,7/19/2016,1,1,1
1527,18,1,1,7,1,1,.78266981398913,7/19/2016,7/19/2016,1,2,2
1528,31,2,1,2,1,1,1.0374989123252,7/19/2016,7/19/2016,1,1,1
1529,34,2,3,7,1,1,1.21843591461062,7/19/2016,7/19/2016,1,1,5
1531,34,2,1,2,1,1,1.41824975398442,7/19/2016,7/19/2016,1,2,2
1533,38,2,3,7,1,1,1.33168776084653,7/19/2016,7/19/2016,1,1,1
1550,43,2,1,5,1,1,1.0286547692853,7/19/2016,7/19/2016,1,1,1
1589,18,2,1,7,1,1,.635939927256082,7/19/2016,7/19/2016,1,2,1
1595,39,1,2,1,1,1,1.72417713375731,7/19/2016,7/19/2016,1,1,1
1597,18,1,1,7,1,1,.811861006503343,7/20/2016,7/20/2016,1,4,1
1603,22,2,1,2,1,1,1.00897095973428,7/19/2016,7/19/2016,1,1,1
1610,37,2,3,7,2,1,1.05323518582861,7/19/2016,7/19/2016,1,2,1
1611,29,2,1,1,1,1,.976486654992029,7/19/2016,7/19/2016,1,1,1
1619,20,1,2,2,1,1,1.77042731052032,7/19/2016,7/19/2016,1,5,1
13,31,1,2,7,2,2,1.4201013692007,7/20/2016,7/20/2016,1,3,3
14,52,2,1,2,1,2,.924831875941588,7/19/2016,7/19/2016,1,1,1
17,53,1,1,2,1,2,.704207715214719,7/19/2016,7/19/2016,1,1,1
44,61,1,2,4,2,2,.828835696534971,7/19/2016,7/19/2016,1,4,1
77,62,1,2,1,1,2,1.38942113228925,7/19/2016,7/19/2016,1,5,1
79,53,1,1,2,1,2,1.01183749352439,7/19/2016,7/19/2016,1,3,1
80,66,1,2,1,2,2,1.22798302811312,7/20/2016,7/20/2016,1,1,1
87,70,2,1,1,2,2,.705027606828358,7/19/2016,7/19/2016,1,1,1
103,66,2,1,1,1,2,.736447708375255,7/19/2016,7/19/2016,1,3,3
120,65,1,2,1,2,2,.811121208820263,7/19/2016,7/19/2016,1,5,1
121,43,1,1,1,1,2,.906561645820506,7/19/2016,7/19/2016,1,2,1
130,59,1,2,1,1,2,.884757380584309,7/19/2016,7/19/2016,1,4,1
155,42,2,2,6,1,2,.85569581355774,7/19/2016,7/19/2016,1,1,2
184,41,1,2,1,2,2,1.19287625316407,7/19/2016,7/19/2016,1,4,1
213,60,2,1,2,2,2,.642053059009849,7/19/2016,7/19/2016,1,3,1
219,67,1,2,2,1,2,.848071095119502,7/19/2016,7/19/2016,1,5,2
226,42,2,3,1,1,2,1.68271799727612,7/19/2016,7/19/2016,1,3,3
248,48,1,2,2,2,2,1.5678808439983,7/19/2016,7/19/2016,1,4,1
252,72,1,2,1,1,2,.847269453940229,7/19/2016,7/19/2016,1,4,1
305,56,1,3,7,2,2,1.35545022207009,7/19/2016,7/19/2016,1,3,3
309,49,1,1,1,1,2,.660662433198209,7/19/2016,7/19/2016,1,4,3
310,69,2,2,4,2,2,1.81731608066641,7/20/2016,7/20/2016,1,3,1
317,56,1,2,7,2,2,1.22164178017182,7/19/2016,7/19/2016,1,3,1
318,55,1,2,1,2,2,1.34749410231233,7/19/2016,7/19/2016,1,4,1
325,52,2,1,2,1,2,.871669381197817,7/19/2016,7/19/2016,1,1,1
347,27,1,2,4,1,2,1.15219792808467,7/19/2016,7/19/2016,1,4,1
349,65,1,2,1,2,2,1.06510569354732,7/19/2016,7/19/2016,1,5,1
358,66,2,2,4,1,2,.954888593174862,7/19/2016,7/19/2016,1,4,1
361,82,1,2,1,1,2,.926021917461207,7/19/2016,7/19/2016,1,3,1
384,67,2,1,1,1,2,.736447708375255,7/19/2016,7/19/2016,1,2,1
468,43,1,1,3,1,2,.865243819866347,7/19/2016,7/19/2016,1,3,1
475,28,2,1,2,1,2,.729527898469254,7/19/2016,7/19/2016,1,1,1
476,73,1,1,7,2,2,.464054789397999,7/19/2016,7/19/2016,1,2,1
489,55,1,2,7,2,2,1.22164178017182,7/19/2016,7/19/2016,1,3,3
501,45,1,1,1,1,2,.722070045532351,7/19/2016,7/19/2016,1,1,1
504,67,1,2,1,1,2,.847269453940229,7/19/2016,7/19/2016,1,3,2
507,71,2,1,1,2,2,.925791250401547,7/19/2016,7/19/2016,1,3,1
509,67,1,2,1,1,2,.926021917461207,7/19/2016,7/19/2016,1,4,1
512,73,1,1,1,1,2,.61643559093206,7/19/2016,7/19/2016,1,1,1
516,69,1,3,1,1,2,1.42320628326839,7/19/2016,7/19/2016,1,5,1
530,72,1,2,1,1,2,.847269453940229,7/19/2016,7/19/2016,1,2,1
538,35,1,1,1,1,2,.888620442005099,7/19/2016,7/19/2016,1,4,1
546,37,1,1,1,1,2,.971216419728071,7/19/2016,7/19/2016,1,2,1
561,62,1,2,4,2,2,.968047952109976,7/19/2016,7/19/2016,1,5,1
577,62,2,2,1,2,2,1.75270008400353,7/19/2016,7/19/2016,1,5,1
578,41,1,3,7,1,2,1.64586736563456,7/19/2016,7/19/2016,1,3,1
583,44,2,2,4,2,2,1.43580564156479,7/19/2016,7/19/2016,1,3,4
587,48,2,3,7,1,2,1.05634211246739,7/19/2016,7/19/2016,1,3,3
590,61,2,2,1,1,2,1.19694700617115,7/19/2016,7/19/2016,1,3,4
610,60,1,1,2,1,2,1.00871551321156,7/19/2016,7/19/2016,1,1,1
614,64,1,2,7,1,2,1.09257496713779,7/19/2016,7/19/2016,1,5,1
627,68,2,1,1,1,2,.736447708375255,7/19/2016,7/19/2016,1,2,1
637,65,1,2,1,1,2,.816805118859148,7/19/2016,7/19/2016,1,5,1
667,37,2,1,2,2,2,.732131292858386,7/19/2016,7/19/2016,1,3,1
682,40,1,2,4,2,2,1.12531041796063,7/19/2016,7/19/2016,1,5,1
701,32,2,2,1,2,2,1.15222283248297,7/19/2016,7/19/2016,1,3,3
708,66,2,1,1,2,2,.705027606828358,7/19/2016,7/19/2016,1,5,1
740,67,1,1,3,1,2,.766213820026121,7/19/2016,7/19/2016,1,1,1
745,66,1,1,2,2,2,.77565674672143,7/19/2016,7/19/2016,1,1,1
757,68,1,3,7,1,2,1.22316463177392,7/19/2016,7/19/2016,1,5,1
784,66,2,2,7,2,2,1.15362303692196,7/19/2016,7/19/2016,1,3,2
795,69,1,1,2,1,2,.594833362583606,7/19/2016,7/19/2016,1,1,1
817,22,1,2,7,2,2,1.47032351367598,7/19/2016,7/19/2016,1,3,3
825,90,1,1,3,1,2,.766213820026121,7/19/2016,7/19/2016,1,1,1
839,22,2,1,5,1,2,.794853102091583,7/19/2016,7/19/2016,1,2,1
840,30,2,1,5,2,2,.518806169957079,7/19/2016,7/19/2016,1,1,1
841,35,1,2,1,1,2,1.22137814190674,7/19/2016,7/19/2016,1,4,1
847,57,2,1,2,1,2,.871669381197817,7/19/2016,7/19/2016,1,2,1
848,46,1,1,1,1,2,.990825232345406,7/19/2016,7/19/2016,1,3,1
849,62,1,2,1,2,2,.847009735468194,7/19/2016,7/19/2016,1,5,1
860,60,1,1,1,1,2,1.1014320368806,7/19/2016,7/19/2016,1,2,1
873,76,2,2,4,2,2,1.38395994415286,7/19/2016,7/19/2016,1,3,1
875,70,2,2,1,1,2,1.0122219691877,7/19/2016,7/19/2016,1,3,1
885,57,1,2,1,2,2,1.02617144173325,7/19/2016,7/19/2016,1,3,2
908,40,2,1,1,2,2,1.14595535904018,7/19/2016,7/19/2016,1,2,1
923,38,2,3,7,2,2,2.01039945538502,7/19/2016,7/19/2016,1,3,3
925,18,2,2,7,1,2,.794651115701546,7/19/2016,7/19/2016,1,3,2
944,69,2,2,1,2,2,1.46705560204632,7/19/2016,7/19/2016,1,1,1
952,47,1,2,2,1,2,1.33616647836871,7/19/2016,7/19/2016,1,5,2
955,35,2,1,3,2,2,.793520150577991,7/19/2016,7/19/2016,1,4,1
961,38,2,1,2,1,2,.602699245589754,7/19/2016,7/19/2016,1,1,1
964,52,2,4,2,2,2,1.77299490125205,7/19/2016,7/19/2016,1,4,1
973,69,2,1,2,1,2,.710639802736706,7/19/2016,7/19/2016,1,1,1
978,42,1,2,7,1,2,.979825033470755,7/19/2016,7/19/2016,1,4,1
992,41,1,2,7,2,2,.938021383734695,7/19/2016,7/19/2016,1,3,1
999,41,1,1,1,1,2,.971216419728071,7/19/2016,7/19/2016,1,1,1
1002,60,2,2,3,1,2,1.04265730475812,7/19/2016,7/19/2016,1,3,4
1003,68,2,2,1,2,2,1.27246813572906,7/19/2016,7/19/2016,1,5,1
1021,35,1,2,4,1,2,.936246310648799,7/19/2016,7/19/2016,1,5,1
1034,73,2,1,1,1,2,.775958568263395,7/19/2016,7/19/2016,1,2,1
1039,59,2,2,1,2,2,1.05450943916939,7/19/2016,7/19/2016,1,4,1
1040,43,2,1,5,1,2,.655967286394787,7/19/2016,7/19/2016,1,1,1
1044,28,2,1,2,2,2,.808928704680768,7/19/2016,7/19/2016,1,1,1
1050,62,2,2,4,2,2,.959012613803681,7/19/2016,7/19/2016,1,5,1
1058,31,1,1,1,1,2,.888620442005099,7/19/2016,7/19/2016,1,1,1
1078,60,1,1,1,2,2,.616246631317098,7/19/2016,7/19/2016,1,1,1
1079,22,1,1,2,1,2,1.42235569817303,7/19/2016,7/20/2016,1,1,1
1086,33,1,1,1,1,2,.660662433198209,7/19/2016,7/19/2016,1,3,1
1094,32,1,1,5,1,2,.594607798836868,7/19/2016,7/19/2016,1,1,1
1118,66,2,1,2,1,2,.737144495928104,7/19/2016,7/19/2016,1,1,1
1130,67,2,1,5,1,2,.724423650084511,7/19/2016,7/19/2016,1,2,1
1141,71,2,2,1,1,2,1.0122219691877,7/19/2016,7/19/2016,1,4,1
1144,21,2,1,7,1,2,.631891291520673,7/19/2016,7/19/2016,1,2,1
1164,71,1,2,1,2,2,1.06510569354732,7/19/2016,7/19/2016,1,4,2
1166,59,1,2,1,1,2,.966994292366445,7/19/2016,7/20/2016,1,2,1
1186,21,1,3,7,1,2,1.70407376583723,7/19/2016,7/19/2016,1,4,3
1188,43,1,2,3,1,2,1.46355591890746,7/19/2016,7/19/2016,1,5,3
1197,19,2,1,7,1,2,.578152827077913,7/19/2016,7/19/2016,1,1,1
1211,64,1,2,1,1,2,1.00306022469715,7/19/2016,7/19/2016,1,3,3
1230,20,1,1,1,1,2,1.02586594778153,7/20/2016,7/20/2016,1,1,1
1238,49,2,1,1,1,2,.60212954272314,7/19/2016,7/19/2016,1,2,1
1241,64,2,2,1,1,2,1.13599993065885,7/19/2016,7/19/2016,1,4,1
1245,54,1,1,5,1,2,.656816650823622,7/19/2016,7/19/2016,1,1,1
1248,54,2,1,1,1,2,.643046070595156,7/19/2016,7/19/2016,1,4,1
1255,24,2,1,1,1,2,1.28895986160997,7/19/2016,7/19/2016,1,3,1
1257,70,2,2,1,1,2,1.10630652910294,7/19/2016,7/19/2016,1,4,1
1258,36,2,1,1,1,2,.634434152713076,7/19/2016,7/19/2016,1,1,1
1280,34,2,1,7,1,2,.457535131751844,7/19/2016,7/19/2016,1,3,1
1292,68,2,2,7,1,2,.838667324638986,7/19/2016,7/19/2016,1,5,1
1320,68,1,2,4,1,2,.842160976959557,7/19/2016,7/19/2016,1,4,1
1327,22,1,2,7,2,2,.93627450334523,7/19/2016,7/19/2016,1,3,3
1346,45,2,2,7,1,2,.628866254545288,7/19/2016,7/19/2016,1,3,4
1349,41,1,2,1,2,2,1.56639880097623,7/19/2016,7/19/2016,1,4,2
1355,81,1,2,1,1,2,.926021917461207,7/19/2016,7/19/2016,1,4,1
1357,47,1,2,1,1,2,1.17746239255131,7/19/2016,7/19/2016,1,4,1
1358,64,2,1,1,1,2,.667029724118955,7/19/2016,7/19/2016,1,2,1
1388,66,1,2,3,2,2,1.32389938898646,7/19/2016,7/19/2016,1,4,1
1429,58,1,2,4,1,2,1.4281324745989,7/19/2016,7/19/2016,1,5,1
1438,47,1,1,1,1,2,.906561645820506,7/19/2016,7/19/2016,1,2,1
1441,47,2,2,7,2,2,.790550190474844,7/19/2016,7/19/2016,1,3,1
1452,64,1,1,7,1,2,.794908977743781,7/19/2016,7/19/2016,1,3,1
1458,21,1,1,5,1,2,.876284207528291,7/19/2016,7/19/2016,1,1,1
1459,27,2,2,4,1,2,1.14215356209515,7/19/2016,7/19/2016,1,3,1
1472,45,1,2,7,2,2,1.2317418230724,7/19/2016,7/19/2016,1,3,1
1474,49,2,2,1,2,2,.792296956477672,7/19/2016,7/19/2016,1,3,1
1487,54,2,2,4,2,2,.99478085391303,7/19/2016,7/19/2016,1,5,1
1491,21,2,1,2,2,2,.925139398886339,7/19/2016,7/19/2016,1,1,1
1507,25,2,1,7,2,2,.502010764853445,7/19/2016,7/19/2016,1,3,1
1544,29,2,1,1,1,2,.658096608014689,7/19/2016,7/19/2016,1,3,1
1548,23,2,1,2,1,2,.852203862757364,7/19/2016,7/19/2016,1,1,1
1563,21,1,2,1,1,2,1.41001735490079,7/19/2016,7/19/2016,1,4,3
1567,34,2,2,1,1,2,.799725501434281,7/19/2016,7/19/2016,1,3,2
1575,18,2,1,2,1,2,.804332720466839,7/19/2016,7/19/2016,1,1,1
1578,64,2,2,4,1,2,1.17126446607716,7/19/2016,7/19/2016,1,4,1
1591,35,2,2,1,1,2,.799725501434281,7/19/2016,7/19/2016,1,3,1
1602,20,1,3,7,2,2,1.6313704765784,7/20/2016,7/20/2016,1,3,1
1607,21,2,3,7,1,2,1.41426424780553,7/19/2016,7/19/2016,1,3,3
1613,19,2,1,2,2,2,.891875179914069,7/19/2016,7/19/2016,1,3,3
1615,63,2,2,4,1,2,1.12915059899839,7/19/2016,7/19/2016,1,4,1
1617,41,1,4,7,1,2,1.19943607091111,7/19/2016,7/19/2016,1,3,5
1621,31,1,2,1,2,2,1.100478379652,7/19/2016,7/19/2016,1,4,1
1631,43,2,1,7,2,2,.686243267624522,7/19/2016,7/19/2016,1,3,1
1632,37,1,2,1,2,2,1.14152286056078,7/19/2016,7/19/2016,1,3,1
1639,30,1,1,1,1,2,.888620442005099,7/19/2016,7/19/2016,1,2,1
2,49,2,2,1,2,3,.757087426492132,7/19/2016,7/19/2016,1,5,1
5,47,2,2,2,2,3,1.25613570788823,7/19/2016,7/19/2016,1,3,3
7,36,2,2,1,1,3,.906371416038618,7/19/2016,7/19/2016,1,3,1
9,45,1,1,1,1,3,.688362354222277,7/19/2016,7/19/2016,1,3,1
11,72,2,2,4,1,3,1.06701615696914,7/19/2016,7/19/2016,1,2,1
12,40,1,2,1,2,3,2.34503770511436,7/19/2016,7/19/2016,1,3,1
18,49,1,2,1,2,3,.859643819412679,7/19/2016,7/19/2016,1,2,1
27,73,1,1,1,2,3,.766301619010276,7/19/2016,7/19/2016,1,3,1
29,48,2,1,4,1,3,.561180563999193,7/19/2016,7/19/2016,1,3,1
33,69,1,1,3,2,3,.544504585038863,7/19/2016,7/19/2016,1,1,1
45,56,1,3,7,2,3,2.07645965038775,7/20/2016,7/20/2016,1,3,5
47,68,1,2,7,1,3,1.02065464999296,7/20/2016,7/20/2016,1,5,1
54,44,1,2,1,1,3,1.20778887294952,7/19/2016,7/19/2016,1,5,1
